day,customer_id,customer_type,total_sales
2019-06-10,1093543362644,Returning,38.000
2019-06-10,1896857043028,First-time,253.700
2019-06-10,229005787161,Returning,32.400
2019-06-10,1754563641428,Returning,39.000
2019-06-10,604086075476,Returning,397.800
2019-06-10,1215254724692,Returning,29.800
2019-06-10,666860912724,Returning,38.400
2019-06-10,1896569798740,First-time,185.400
2019-06-10,602463862868,Returning,181.000
2019-06-10,1737617473620,Returning,30.500
2019-06-10,618845503572,Returning,26.400
2019-06-10,679053262932,Returning,29.500
2019-06-10,625881907284,Returning,145.300
2019-06-10,1853174480980,Returning,138.800
2019-06-10,1168110977108,Returning,70.600
2019-06-10,747907711060,Returning,147.300
2019-06-10,1897326116948,First-time,38.670
2019-06-10,250681393177,Returning,42.110
2019-06-10,1262471217236,Returning,45.890
2019-06-10,5126793164,Returning,48.110
2019-06-10,408525602841,Returning,27.600
2019-06-10,1146954514516,Returning,125.900
2019-06-10,1252503093332,Returning,29.900
2019-06-10,1896631238740,First-time,287.410
2019-06-10,1754703790164,First-time,88.730
2019-06-10,252553396249,Returning,50.490
2019-06-10,735972753492,Returning,34.900
2019-06-10,1822441242708,Returning,39.600
2019-06-10,1897510862932,First-time,65.500
2019-06-10,295672217625,Returning,42.000
2019-06-10,312844058649,Returning,85.500
2019-06-10,4888732300,Returning,42.400
2019-06-11,1898075455572,First-time,85.120
2019-06-11,614298648660,Returning,81.480
2019-06-11,5496356620,Returning,0.000
2019-06-11,1742690484308,Returning,45.600
2019-06-11,665293553748,Returning,25.600
2019-06-11,4198260678,Returning,74.690
2019-06-11,1234589286484,Returning,116.500
2019-06-11,1142847373396,Returning,25.200
2019-06-11,1247989268564,Returning,156.500
2019-06-11,1899341119572,First-time,28.500
2019-06-11,1899156799572,First-time,25.000
2019-06-11,155737292825,Returning,24.700
2019-06-11,1899054891092,First-time,26.400
2019-06-11,158983585817,Returning,33.900
2019-06-11,402863423513,Returning,155.000
2019-06-11,1748517978196,Returning,32.890
2019-06-11,1857731592276,First-time,0.000
2019-06-11,376788811801,Returning,81.600
2019-06-11,107179868185,Returning,75.600
2019-06-11,236944719897,Returning,26.100
2019-06-11,2540813574,Returning,28.300
2019-06-11,1741957365844,Returning,98.400
2019-06-11,2697200262,Returning,174.700
2019-06-11,1861884936276,Returning,39.600
2019-06-11,274742968345,Returning,86.400
2019-06-11,1232774758484,Returning,25.830
2019-06-11,701855072340,Returning,225.600
2019-06-11,171325390873,Returning,108.600
2019-06-11,4809583564,Returning,67.300
2019-06-11,697389285460,Returning,43.200
2019-06-11,1899114987604,First-time,223.400
2019-06-11,634548322388,Returning,27.900
2019-06-11,1899109482580,First-time,40.380
2019-06-11,1899595038804,First-time,32.600
2019-06-11,609830699092,Returning,38.500
2019-06-11,1899630067796,First-time,68.400
2019-06-11,1898695983188,First-time,31.900
2019-06-11,1107804389460,Returning,77.500
2019-06-11,1182123130964,Returning,34.500
2019-06-11,1742561804372,Returning,108.800
2019-06-11,6534333708,Returning,144.000
2019-06-11,1899274698836,First-time,27.000
2019-06-11,1899476189268,First-time,62.000
2019-06-11,1119371886676,Returning,152.850
2019-06-11,1826768781396,Returning,158.800
2019-06-11,1182037377108,Returning,145.410
2019-06-11,250340376601,Returning,51.200
2019-06-11,3994258374,Returning,194.200
2019-06-11,3880915654,Returning,53.700
2019-06-11,6412270348,Returning,54.800
2019-06-11,1899746820180,First-time,85.900
2019-06-11,6369418124,Returning,41.400
2019-06-11,1174738960468,Returning,62.700
2019-06-11,1761398718548,Returning,35.100
2019-06-11,6429078860,Returning,39.200
2019-06-11,1095529988180,Returning,68.900
2019-06-11,676399611988,Returning,74.800
2019-06-11,1890816557140,First-time,40.280
2019-06-11,6524743884,Returning,49.700
2019-06-11,1835595399252,Returning,86.350
2019-06-11,1897540681812,Returning,52.900
2019-06-11,1898732683348,First-time,153.610
2019-06-11,622233550932,Returning,117.800
2019-06-11,1898913366100,First-time,25.000
2019-06-11,742944997460,Returning,26.000
2019-06-11,1110416621652,Returning,95.300
2019-06-11,6666485388,Returning,113.500
2019-06-11,666453508180,Returning,65.600
2019-06-11,1899832901716,First-time,49.100
2019-06-11,1899299012692,First-time,31.260
2019-06-11,660649443412,Returning,33.600
2019-06-11,617087762516,Returning,67.520
2019-06-11,430369308697,Returning,61.500
2019-06-11,1268099547220,Returning,61.200
2019-06-11,732027519060,Returning,28.000
2019-06-11,1738889756756,Returning,113.000
2019-06-11,1227731763284,Returning,51.400
2019-06-11,1898155147348,First-time,52.210
2019-06-11,1180024832084,Returning,373.500
2019-06-11,1898727899220,Returning,32.900
2019-06-11,1181354688596,Returning,26.000
2019-06-11,661288190036,Returning,108.900
2019-06-11,1128574517332,Returning,0.000
2019-06-11,1897645211732,First-time,134.890
2019-06-11,850184962132,Returning,28.000
2019-06-11,739432235092,Returning,26.310
2019-06-11,5587681292,Returning,45.600
2019-06-11,1860196466772,Returning,52.700
2019-06-11,1899073929300,First-time,25.000
2019-06-11,1213185228884,Returning,30.750
2019-06-11,1899685970004,First-time,72.380
2019-06-11,259952476185,Returning,65.600
2019-06-11,258531590169,Returning,40.740
2019-06-11,420346593305,Returning,25.900
2019-06-11,1246854250580,Returning,45.100
2019-06-11,1195970658388,Returning,30.900
2019-06-11,1899734335572,First-time,76.540
2019-06-11,1271475830868,Returning,50.000
2019-06-11,1742888992852,Returning,168.000
2019-06-11,1899157618772,First-time,64.030
2019-06-11,5504770508,Returning,81.300
2019-06-11,1742741766228,Returning,26.410
2019-06-11,1898718265428,First-time,175.500
2019-06-11,1889310539860,First-time,26.150
2019-06-11,1898966253652,First-time,129.110
2019-06-11,258981560345,Returning,46.800
2019-06-11,4585935622,Returning,26.600
2019-06-11,1133332365396,Returning,113.500
2019-06-11,1899286724692,First-time,123.310
2019-06-11,689715511380,Returning,45.000
2019-06-11,6300100236,Returning,128.700
2019-06-11,1899543134292,First-time,30.750
2019-06-11,1220529193044,Returning,52.900
2019-06-11,161648082969,Returning,86.300
2019-06-11,646293651540,Returning,211.610
2019-06-11,6252032076,Returning,25.980
2019-06-11,607666045012,Returning,59.800
2019-06-11,1889479000148,Returning,63.000
2019-06-11,690828443732,Returning,184.200
2019-06-11,624677355604,Returning,38.400
2019-06-11,1899567644756,First-time,25.900
2019-06-11,631159783508,Returning,41.300
2019-06-11,1897831104596,First-time,26.000
2019-06-11,99141255193,Returning,25.200
2019-06-11,635942240340,Returning,65.000
2019-06-11,1226723491924,Returning,56.000
2019-06-11,208078012441,Returning,176.800
2019-06-11,1121392623700,Returning,56.800
2019-06-11,221923508249,Returning,28.600
2019-06-11,1898893148244,First-time,44.560
2019-06-11,274756894745,Returning,38.400
2019-06-11,1835290296404,First-time,42.000
2019-06-11,1897947070548,First-time,73.150
2019-06-11,1897787097172,First-time,62.000
2019-06-11,1714375065684,Returning,45.000
2019-06-11,634019741780,Returning,207.000
2019-06-11,1877046329428,Returning,43.100
2019-06-11,6083783116,Returning,48.100
2019-06-11,860923035732,Returning,50.450
2019-06-11,1200383623252,Returning,149.900
2019-06-11,1130517987412,Returning,183.100
2019-06-11,847488090196,Returning,26.190
2019-06-11,1898727899220,First-time,63.000
2019-06-11,1899456135252,First-time,42.000
2019-06-11,1899204214868,First-time,27.900
2019-06-11,616999518292,Returning,40.000
2019-06-11,646120996948,Returning,319.800
2019-06-11,634186760276,Returning,48.500
2019-06-11,1735427358804,Returning,40.000
2019-06-11,1898720264276,First-time,34.490
2019-06-11,1100073893972,Returning,30.000
2019-06-11,4686424908,Returning,154.720
2019-06-11,1682099830868,Returning,55.500
2019-06-11,1262868955220,Returning,149.800
2019-06-12,1714981830740,Returning,70.600
2019-06-12,1236780384340,Returning,51.000
2019-06-12,1826643050580,Returning,143.410
2019-06-12,1901402914900,First-time,45.600
2019-06-12,1714374443092,Returning,108.900
2019-06-12,612891000916,Returning,36.900
2019-06-12,661275410516,Returning,25.000
2019-06-12,1741823082580,Returning,78.900
2019-06-12,4608203270,Returning,59.800
2019-06-12,1902476591188,First-time,34.400
2019-06-12,1240752128084,Returning,47.000
2019-06-12,432316186649,Returning,159.900
2019-06-12,1852706193492,Returning,53.820
2019-06-12,1897510862932,Returning,38.400
2019-06-12,749599424596,Returning,73.000
2019-06-12,855336321108,Returning,3.800
2019-06-12,1902314324052,Returning,23.170
2019-06-12,626668732500,Returning,116.000
2019-06-12,1901597884500,First-time,36.490
2019-06-12,1100881035348,Returning,57.200
2019-06-12,1115029438548,Returning,183.530
2019-06-12,4346424838,Returning,102.800
2019-06-12,3509213126,Returning,80.000
2019-06-12,1250209595476,Returning,247.150
2019-06-12,1762904113236,Returning,46.400
2019-06-12,1901970915412,Returning,121.800
2019-06-12,849493688404,Returning,116.000
2019-06-12,680543223892,First-time,26.700
2019-06-12,646129221716,Returning,32.790
2019-06-12,658445664340,Returning,27.980
2019-06-12,1901356286036,First-time,53.000
2019-06-12,162792833049,Returning,33.950
2019-06-12,1180461301844,Returning,28.700
2019-06-12,286939152409,Returning,50.290
2019-06-12,326238765081,Returning,196.200
2019-06-12,1744561242196,Returning,95.400
2019-06-12,1179200192596,Returning,40.000
2019-06-12,1902313341012,First-time,55.500
2019-06-12,1901888831572,First-time,42.000
2019-06-12,1901535199316,First-time,68.120
2019-06-12,5725953164,Returning,169.900
2019-06-12,1866782638164,Returning,29.000
2019-06-12,410199949337,Returning,45.600
2019-06-12,631800987732,Returning,31.500
2019-06-12,1902528200788,First-time,28.000
2019-06-12,856018255956,Returning,138.300
2019-06-12,1753044320340,Returning,32.500
2019-06-12,1238956736596,Returning,27.600
2019-06-12,6271295756,Returning,88.800
2019-06-12,1899962040404,First-time,62.700
2019-06-12,1141198454868,Returning,126.500
2019-06-12,309055356953,Returning,105.000
2019-06-12,679086162004,Returning,175.600
2019-06-12,1902560313428,First-time,30.900
2019-06-12,178416910361,Returning,84.190
2019-06-12,1744729079892,Returning,44.000
2019-06-12,1902237515860,First-time,26.140
2019-06-12,1901972258900,First-time,30.800
2019-06-12,185179078681,Returning,144.900
2019-06-12,1224173092948,Returning,45.500
2019-06-12,1857212383316,Returning,38.700
2019-06-12,1902328807508,First-time,0.000
2019-06-12,1205108244564,Returning,62.500
2019-06-12,4829643340,Returning,119.100
2019-06-12,113505304601,Returning,289.740
2019-06-12,1857320255572,Returning,41.750
2019-06-12,155737292825,Returning,32.000
2019-06-12,1178495615060,Returning,77.000
2019-06-12,1714938544212,Returning,313.800
2019-06-12,409035440153,Returning,19.900
2019-06-12,6663114956,Returning,49.010
2019-06-12,616356413524,Returning,177.900
2019-06-12,1900200755284,First-time,32.550
2019-06-12,6392808204,Returning,38.900
2019-06-12,1216271089748,Returning,46.800
2019-06-12,625066246228,Returning,149.700
2019-06-12,1164534448212,Returning,41.000
2019-06-12,1269431828564,Returning,25.200
2019-06-12,677557960788,Returning,176.810
2019-06-12,1835636228180,Returning,54.970
2019-06-12,172692602905,Returning,163.500
2019-06-12,1741560447060,Returning,181.600
2019-06-12,227220324377,Returning,70.720
2019-06-12,1902529216596,First-time,69.400
2019-06-12,189576249369,Returning,225.900
2019-06-12,1902673854548,First-time,49.400
2019-06-12,741106909268,Returning,50.000
2019-06-12,129447460889,Returning,25.910
2019-06-12,1679947890772,Returning,65.700
2019-06-12,6560567820,Returning,38.400
2019-06-12,396797509657,Returning,141.400
2019-06-12,628973731924,Returning,48.000
2019-06-12,1205986295892,Returning,49.400
2019-06-12,734375673940,Returning,164.810
2019-06-12,738751381588,Returning,136.650
2019-06-12,1902220705876,First-time,38.300
2019-06-12,5742445388,Returning,25.400
2019-06-12,1261697007700,Returning,49.900
2019-06-12,1714599395412,Returning,103.210
2019-06-12,71571701785,Returning,74.200
2019-06-12,1901899251796,Returning,-4.520
2019-06-12,602231308372,Returning,127.000
2019-06-12,6690923660,Returning,118.590
2019-06-12,1745923440724,Returning,26.900
2019-06-12,749672988756,Returning,28.500
2019-06-12,303150596121,Returning,83.000
2019-06-12,843792744532,Returning,262.100
2019-06-12,1129947627604,First-time,36.100
2019-06-12,672145506388,Returning,29.700
2019-06-12,5585566348,Returning,89.000
2019-06-12,1710699708500,Returning,34.350
2019-06-12,1892971118676,First-time,27.900
2019-06-12,1224243249236,Returning,26.500
2019-06-12,1902445920340,First-time,39.000
2019-06-12,1828544282708,Returning,169.900
2019-06-12,1714416484436,Returning,94.600
2019-06-12,307380027417,Returning,52.800
2019-06-12,1832345043028,Returning,30.740
2019-06-12,1220825612372,Returning,32.900
2019-06-12,698331070548,Returning,78.390
2019-06-12,1901028343892,First-time,54.950
2019-06-12,1901863469140,First-time,154.000
2019-06-12,1256107245652,Returning,0.000
2019-06-12,6546381260,Returning,84.300
2019-06-12,1890795323476,Returning,67.600
2019-06-12,699681931348,Returning,44.000
2019-06-12,1862016761940,Returning,71.800
2019-06-12,1132734316628,Returning,71.400
2019-06-12,635631501396,Returning,149.800
2019-06-12,4579586054,Returning,118.400
2019-06-12,1249043152980,Returning,142.900
2019-06-12,382323359769,Returning,79.400
2019-06-12,636495462484,Returning,332.600
2019-06-12,1219241803860,Returning,340.100
2019-06-12,237220560921,Returning,169.900
2019-06-12,1229398671444,Returning,100.000
2019-06-12,1844850229332,Returning,292.050
2019-06-12,1902514274388,First-time,29.900
2019-06-12,5873940300,Returning,138.700
2019-06-12,1262471217236,Returning,41.040
2019-06-12,380254912537,Returning,69.000
2019-06-12,1902359183444,First-time,86.110
2019-06-12,1737310011476,First-time,58.500
2019-06-12,1241465421908,Returning,39.900
2019-06-12,1205229387860,Returning,25.330
2019-06-12,1189263900756,Returning,52.500
2019-06-12,699639791700,Returning,214.000
2019-06-12,1160032125012,Returning,36.480
2019-06-12,1902731984980,First-time,25.500
2019-06-12,1902684536916,First-time,148.200
2019-06-12,619440078932,Returning,47.000
2019-06-12,1250072133716,Returning,36.400
2019-06-13,663287267412,Returning,33.600
2019-06-13,1196359483476,Returning,44.900
2019-06-13,1904330211412,First-time,55.990
2019-06-13,1903746613332,First-time,137.800
2019-06-13,1899228921940,First-time,51.400
2019-06-13,1904001187924,First-time,26.000
2019-06-13,1902849523796,First-time,40.000
2019-06-13,188354461721,Returning,35.000
2019-06-13,1865134669908,Returning,49.400
2019-06-13,3968626502,Returning,80.000
2019-06-13,170023125017,Returning,154.000
2019-06-13,614094372948,Returning,117.900
2019-06-13,65484292121,Returning,212.120
2019-06-13,341268332569,Returning,80.000
2019-06-13,692526743636,Returning,149.900
2019-06-13,387527180313,Returning,102.580
2019-06-13,431147843609,Returning,200.700
2019-06-13,635048329300,Returning,44.690
2019-06-13,5758296332,Returning,133.500
2019-06-13,737636319316,Returning,72.000
2019-06-13,662269395028,Returning,75.500
2019-06-13,1862505726036,Returning,101.800
2019-06-13,613414699092,Returning,104.400
2019-06-13,102292586521,Returning,36.900
2019-06-13,251260174361,Returning,209.300
2019-06-13,3976054534,Returning,133.700
2019-06-13,254838308889,Returning,44.400
2019-06-13,1903670493268,First-time,35.900
2019-06-13,1739943182420,Returning,73.420
2019-06-13,692214399060,Returning,49.920
2019-06-13,686182662228,Returning,158.700
2019-06-13,1737842720852,Returning,25.900
2019-06-13,1904073900116,First-time,100.200
2019-06-13,1904293118036,Returning,206.530
2019-06-13,685341278292,Returning,0.000
2019-06-13,1182180606036,Returning,73.400
2019-06-13,1889515176020,First-time,54.400
2019-06-13,658033082452,Returning,25.720
2019-06-13,1904164831316,First-time,34.990
2019-06-13,386800353305,Returning,152.700
2019-06-13,401847549977,Returning,79.940
2019-06-13,1903898787924,First-time,46.500
2019-06-13,5496356620,Returning,0.000
2019-06-13,1904065642580,First-time,57.400
2019-06-13,417718927385,First-time,27.500
2019-06-13,6538877068,Returning,11.410
2019-06-13,1247978946644,Returning,190.000
2019-06-13,616999518292,Returning,53.260
2019-06-13,1829769085012,Returning,28.800
2019-06-13,1147726266452,Returning,26.400
2019-06-13,741040291924,Returning,38.400
2019-06-13,1210798047316,Returning,93.100
2019-06-13,1205123809364,Returning,29.700
2019-06-13,857054183508,Returning,85.900
2019-06-13,745167945812,Returning,337.390
2019-06-13,1902846541908,First-time,110.000
2019-06-13,5988116684,Returning,25.900
2019-06-13,1904109944916,First-time,25.200
2019-06-13,1253597872212,Returning,181.400
2019-06-13,1687051763796,Returning,92.800
